1	0.1	   0.998386218866838
1	0.2	   1.001554560156581
1	0.3	   1.001683509866489
1	0.4	   0.999249258652388
1	0.5	   1.000128946140487
1	0.6	   0.996663031957398
1	0.7	   1.001882746955203
1	0.8	   1.000146541145071
1	0.9	   0.997419880998217
1	1.0	   0.999962526218820
1	1.1	   0.999994724820367
1	1.2	   0.997394374098914
1	1.3	   0.999308759891613
1	1.4	   1.000764011106748
1	1.5	   1.003239833314411
1	1.6	   1.001988017096004
1	1.7	   0.999014318214210
1	1.8	   1.001109001937489
1	1.9	   0.999969367384665
1	2.0	   1.002274233280666
1	2.1	   0.998121329311630
1	2.2	   1.000501200679812
1	2.3	   0.999468332138547
1	2.4	   0.996918889062973
1	2.5	   1.000065341802931
1	2.6	   1.000965189097067
1	2.7	   1.001698136040039
1	2.8	   1.001817309189095
1	2.9	   1.000199973146117
1	3.0	   1.002450542994117
1	3.1	   0.998953062290663
1	3.2	   1.001186001383391
1	3.3	   1.002100678850520
1	3.4	   0.998641191547179
1	3.5	   0.999728698793027
1	3.6	   1.000331611489079
1	3.7	   0.997683379540370
1	3.8	   0.999303165416589
1	3.9	   1.000928959614874
1	4.0	   0.999792817838368
1	4.1	   0.999999879447221
1	4.2	   1.000521272146353
1	4.3	   1.000122510709110
1	4.4	   1.000498650374651
1	4.5	   1.001019121951335
1	4.6	   1.000432802279127
1	4.7	   0.995731793477929
1	4.8	   1.002054619613074
1	4.9	   0.999104893912865
1	5.0	   1.000862524708020
2	0.1	   2.710406764405048
2	0.2	   2.666267958489594
2	0.3	   2.602877899549352
2	0.4	   2.508850553671162
2	0.5	   2.408444630569385
2	0.6	   2.293382901048154
2	0.7	   2.167128020799248
2	0.8	   2.056557069530694
2	0.9	   1.947608215436756
2	1.0	   1.843518158983966
2	1.1	   1.758825971004498
2	1.2	   1.683640769981407
2	1.3	   1.622129241990060
2	1.4	   1.566630016205989
2	1.5	   1.518931457913954
2	1.6	   1.478104683765384
2	1.7	   1.444821085854439
2	1.8	   1.411400523582771
2	1.9	   1.382753092421175
2	2.0	   1.361020614488790
2	2.1	   1.336286151344694
2	2.2	   1.318963995181958
2	2.3	   1.298136714018823
2	2.4	   1.283064046059088
2	2.5	   1.270115882123625
2	2.6	   1.256201777543061
2	2.7	   1.245341155461583
2	2.8	   1.235855668143007
2	2.9	   1.226858154196339
2	3.0	   1.213497170562135
2	3.1	   1.207533862601927
2	3.2	   1.200278753942278
2	3.3	   1.192081252482963
2	3.4	   1.186420637334535
2	3.5	   1.178320422317741
2	3.6	   1.173985406410470
2	3.7	   1.167836980326143
2	3.8	   1.164183779115943
2	3.9	   1.155993770392147
2	4.0	   1.153131568534770
2	4.1	   1.146558988937277
2	4.2	   1.142397146528062
2	4.3	   1.141192984232088
2	4.4	   1.133598470096573
2	4.5	   1.135004829254836
2	4.6	   1.128934084650997
2	4.7	   1.125350764156865
2	4.8	   1.123322329131615
2	4.9	   1.118716469194330
2	5.0	   1.116261111908901
3	0.1	   4.459592176055270
3	0.2	   4.360013855340477
3	0.3	   4.184831255597895
3	0.4	   3.961473183836953
3	0.5	   3.680215954816986
3	0.6	   3.389499598362214
3	0.7	   3.089076076625094
3	0.8	   2.813030017792372
3	0.9	   2.577190263125610
3	1.0	   2.375498217131563
3	1.1	   2.204462940925071
3	1.2	   2.068371405355499
3	1.3	   1.951818389247428
3	1.4	   1.854737856864232
3	1.5	   1.775379595755732
3	1.6	   1.706282600086144
3	1.7	   1.646602800567877
3	1.8	   1.595544888252957
3	1.9	   1.554710408862685
3	2.0	   1.513985834183514
3	2.1	   1.482099846320787
3	2.2	   1.452370678359483
3	2.3	   1.426630085967610
3	2.4	   1.400877341462398
3	2.5	   1.380490087807219
3	2.6	   1.362504847974570
3	2.7	   1.344874280752286
3	2.8	   1.327313298171261
3	2.9	   1.315347059380805
3	3.0	   1.299123260476398
3	3.1	   1.289865739558646
3	3.2	   1.275012916204255
3	3.3	   1.265670093276422
3	3.4	   1.255372119447847
3	3.5	   1.249952213644162
3	3.6	   1.238289144500852
3	3.7	   1.231093385494110
3	3.8	   1.220946803170964
3	3.9	   1.217464427226310
3	4.0	   1.209023792025504
3	4.1	   1.200550689729460
3	4.2	   1.198761257177409
3	4.3	   1.191057966498664
3	4.4	   1.188535893522110
3	4.5	   1.181250173525326
3	4.6	   1.175262897055627
3	4.7	   1.172734132335897
3	4.8	   1.169467114981152
3	4.9	   1.165240985625616
3	5.0	   1.160628946197969
4	0.1	   6.213401275854603
4	0.2	   6.046891262420954
4	0.3	   5.755878565394337
4	0.4	   5.369920349012900
4	0.5	   4.878798882503159
4	0.6	   4.348848172948546
4	0.7	   3.863353582387306
4	0.8	   3.432935003367145
4	0.9	   3.057304056495909
4	1.0	   2.756270378383959
4	1.1	   2.510593617844213
4	1.2	   2.320922974785587
4	1.3	   2.164127214621576
4	1.4	   2.033713413853726
4	1.5	   1.930090995886778
4	1.6	   1.843970581344467
4	1.7	   1.768106320312950
4	1.8	   1.705611672675488
4	1.9	   1.652909147613038
4	2.0	   1.605183884431727
4	2.1	   1.563848630668095
4	2.2	   1.526785574736657
4	2.3	   1.495929987775567
4	2.4	   1.466891670086879
4	2.5	   1.443791775931020
4	2.6	   1.419700183881395
4	2.7	   1.396908074540944
4	2.8	   1.379836763943693
4	2.9	   1.361813255050548
4	3.0	   1.344269338640203
4	3.1	   1.333186813755803
4	3.2	   1.317458043754580
4	3.3	   1.304212676423639
4	3.4	   1.294520198798225
4	3.5	   1.282624023520296
4	3.6	   1.273901052865842
4	3.7	   1.264516105432012
4	3.8	   1.255036731110175
4	3.9	   1.247734571871709
4	4.0	   1.238687933705349
4	4.1	   1.232221636813621
4	4.2	   1.224265055449577
4	4.3	   1.218448983699529
4	4.4	   1.212333131355556
4	4.5	   1.205007049668207
4	4.6	   1.202363048142579
4	4.7	   1.196957288628514
4	4.8	   1.189556514282748
4	4.9	   1.185525242034565
4	5.0	   1.181042532484045
5	0.1	   7.949276341197649
5	0.2	   7.749364856491590
5	0.3	   7.323303540891259
5	0.4	   6.723135691883452
5	0.5	   6.002954011998154
5	0.6	   5.246900752123238
5	0.7	   4.535225706017308
5	0.8	   3.932435092300163
5	0.9	   3.437447334914717
5	1.0	   3.049406616371951
5	1.1	   2.742439300714704
5	1.2	   2.504617073516845
5	1.3	   2.317134556511095
5	1.4	   2.165525231971067
5	1.5	   2.038809658259674
5	1.6	   1.938223865064683
