1	0.5620658432353930926
2	0.7625930582854074334
3	0.8380205869651577402
4	0.8777178701944524124
5	0.9014935194805972664
6	0.91770724601657166075
7	0.92941685886569004066
8	0.93770499796032569064
9	0.94447777010112117938
10	0.94985974000874909968
11	0.95521142683837256931
12	0.95909028904370325965
13	0.96208455489714126583
14	0.96434706102690386695
15	0.96712288017882882231
16	0.96916978256750187731
17	0.97103810468406566286
18	0.97251232790835328476
19	0.97386209798743942314
20	0.97486968873575032611
21	0.97628005298703928516
22	0.97730812291263008345
23	0.978452034297682329
24	0.97931834198257976247
25	0.98015366856851938126
26	0.98061127771640150654
27	0.98166664709102760748
28	0.98233188503940837402
29	0.98255036298104895223
30	0.98324708208177254811
31	0.98414281782312915852
32	0.98446960813432922672
33	0.98466504443228324834
34	0.98536479752346161271
35	0.98587419950944109346
36	0.98609675189700311377
37	0.98650238786393881757
38	0.98697145399300259317
39	0.98728913203816938295
40	0.98771194092241314772
41	0.9877138179713204923
42	0.98818336416750037101
43	0.9882035186072137916
44	0.98881887362794557001
45	0.98901248371369921726
46	0.98916767723094688891
47	0.989382875871587128154
48	0.989737274513495530903
49	0.989974999493394942017
50	0.990101788907925586201
51	0.99026120086122569012
52	0.990277619416234172766
53	0.990723480534623476055
54	0.990875672371323885315
55	0.991197962271208211384
56	0.990989591157426795946
57	0.991331020998913733783
58	0.991558868280759831946
59	0.991547790975220980946
60	0.991839627109064783627
61	0.991816378045968758473
62	0.99182790742643591756
63	0.991891319188035048099
64	0.992219996069720446531
65	0.992397831076367396186
66	0.992607015303913657294
67	0.992426292074835560425
68	0.992702765974947617554
69	0.992621951425050762805
70	0.992777216491273845592
71	0.992799100084989380521
72	0.99288082900383195339
73	0.993166843319681964755
74	0.993131153089978725353
75	0.993353191290717712594
76	0.993356666000535684091
77	0.993483370907147988011
78	0.993610228787139426049
79	0.993683279599352115578
80	0.993758273328389701356
81	0.994047858361085081308
82	0.993914609368861830309
83	0.993961480646972232733
84	0.994092776668446405152
85	0.994138071928632209628
86	0.993916166063956155942
87	0.994343496521779322421
88	0.994375931107634333944
89	0.994389973874427916301
90	0.99447924085198794022
91	0.994528112625436112148
92	0.994318771340847980157
93	0.994516768814370294465
94	0.994830481742215388365
95	0.994660773480751335404
96	0.994909907171949520688
97	0.994937066058585133516
98	0.994829610798314300379
99	0.994828652536251579405
100	0.995097701710082412685
